 Branksome  Hall  Asia 
 가야고등학교 
 가온고등학교 
 간디고등학교 
 강동고등학교 
 강릉명륜고등학교 
 강릉문성고등학교 
 강북고등학교 
 강서고등학교 
 강원고등학교 
 강원외국어고등학교 
 강일여자고등학교 
 강호항공고등학교 
 거제고등학교 
 거창고등학교 
 거창대성고등학교 
 거창중앙고등학교 
 건국고등학교 
 건국대학교사범대학부속고등학교 
 건양대학교병설건양고등학교 
 경구고등학교 
 경기관광고등학교 
 경기여자상업고등학교 
 경기외국어고등학교 
 경기자동차과학고등학교 
 경남간호고등학교 
 경남관광고등학교 
 경남로봇고등학교 
 경남예술고등학교 
 경남외국어고등학교 
 경남자동차고등학교 
 경덕공업고등학교 
 경명여자고등학교 
 경문고등학교 
 경민IT고등학교 
 경민고등학교 
 경민비즈니스고등학교 
 경복비즈니스고등학교 
 경복여자고등학교 
 경북간호고등학교 
 경북공업고등학교 
 경북여자상업고등학교 
 경북예술고등학교 
 경북인터넷고등학교 
 경북하이텍고등학교 
 경북항공고등학교 
 경산여자고등학교 
 경산여자상업고등학교 
 경상고등학교 
 경상고등학교 
 경상공업고등학교 
 경상여자고등학교 
 경성고등학교 
 경성전자고등학교 
 경신고등학교 
 경신고등학교 
 경안고등학교 
 경안고등학교 
 경안여자고등학교 
 경원고등학교 
 경원고등학교 
 경일고등학교 
 경일고등학교 
 경일관광경영고등학교 
 경일여자고등학교 
 경주고등학교 
 경주여자정보고등학교 
 경주정보고등학교 
 경주화랑고등학교 
 경진고등학교 
 경해여자고등학교 
 경혜여자고등학교 
 경화  English  Business  고등학교 
 경화여자고등학교 
 경화여자고등학교 
 경희고등학교 
 경희여자고등학교 
 계룡공업고등학교 
 계성고등학교 
 계성여자상업고등학교 
 계원예술고등학교 
 고려고등학교 
 고려대학교사범대학부속고등학교 
 고명경영고등학교 
 고성고등학교 
 고양예술고등학교 
 고양외국어고등학교 
 고창북고등학교 
 고창여자고등학교 
 공동체비전고등학교 
 공주금성여자고등학교 
 공주영명고등학교 
 공주정보고등학교 
 과천여자고등학교 
 과천외국어고등학교 
 광남고등학교 
 광덕고등학교 
 광동고등학교 
 광명고등학교 
 광명공업고등학교 
 광문고등학교 
 광성고등학교 
 광성고등학교 
 광신고등학교 
 광신정보산업고등학교 
 광양제철고등학교 
 광영고등학교 
 광영여자고등학교 
 광운전자공업고등학교 
 광일고등학교 
 광주경신여자고등학교 
 광주대동고등학교 
 광주동성고등학교 
 광주동신고등학교 
 광주동신여자고등학교 
 광주서석고등학교 
 광주석산고등학교 
 광주수피아여자고등학교 
 광주숭일고등학교 
 광주여자상업고등학교 
 광주인성고등학교 
 광주진흥고등학교 
 광천고등학교 
 광탄고등학교 
 국제고등학교 
 군북고등학교 
 군산영광여자고등학교 
 군산제일고등학교 
 군산중앙고등학교 
 군산중앙여자고등학교 
 군포고등학교 
 근명여자정보고등학교 
 근화여자고등학교 
 금성고등학교 
 금성고등학교 
 금오여자고등학교 
 금정전자공업고등학교 
 금파공업고등학교 
 금호고등학교 
 금호공업고등학교 
 금호중앙여자고등학교 
 길원여자고등학교 
 김제서고등학교 
 김천고등학교 
 김천예술고등학교 
 김포외국어고등학교 
 김해중앙여자고등학교 
 김해한일여자고등학교 
 나주공업고등학교 
 낙생고등학교 
 남강고등학교 
 남녕고등학교 
 남대전고등학교 
 남성고등학교 
 남성여자고등학교 
 남원국악예술고등학교 
 남원서진여자고등학교 
 남원제일고등학교 
 남주고등학교 
 남지고등학교 
 남해고등학교 
 남해해성고등학교 
 논산대건고등학교 
 논산여자상업고등학교 
 능인고등학교 
 능주고등학교 
 다산고등학교 
 단국공업고등학교 
 단국대학교사범대학부속고등학교 
 달구벌고등학교 
 달서고등학교 
 대가야고등학교 
 대건고등학교 
 대경상업고등학교 
 대광고등학교 
 대광발명과학고등학교 
 대광여자고등학교 
 대구가톨릭대학교사범대학부속무학고등학교 
 대구관광고등학교 
 대구남산고등학교 
 대구동부고등학교 
 대구보건고등학교 
 대구여자상업고등학교 
 대구제일고등학교 
 대구중앙고등학교 
 대구혜화여자고등학교 
 대기고등학교 
 대덕여자고등학교 
 대동고등학교 
 대동고등학교 
 대동세무고등학교 
 대륜고등학교 
 대명여자고등학교 
 대성고등학교 
 대성고등학교 
 대성고등학교 
 대성여자고등학교 
 대성여자고등학교 
 대성여자상업고등학교 
 대성일고등학교 
 대신고등학교 
 대신고등학교 
 대아고등학교 
 대양전자통신고등학교 
 대연고등학교 
 대영고등학교 
 대원고등학교 
 대원고등학교 
 대원여자고등학교 
 대원외국어고등학교 
 대인고등학교 
 대일고등학교 
 대일관광고등학교 
 대일외국어고등학교 
 대전대신고등학교 
 대전동산고등학교 
 대전성모여자고등학교 
 대전신일여자고등학교 
 대전여자상업고등학교 
 대전예술고등학교 
 대전이문고등학교 
 대전제일고등학교 
 대전중앙고등학교 
 대전한빛고등학교 
 대중금속공업고등학교 
 대진고등학교 
 대진디자인고등학교 
 대진여자고등학교 
 대진전자통신고등학교 
 대창고등학교 
 대흥고등학교 
 덕문여자고등학교 
 덕성여자고등학교 
 덕소고등학교 
 덕신고등학교 
 덕암고등학교 
 덕암정보고등학교 
 덕원고등학교 
 덕원여자고등학교 
 덕원예술고등학교 
 덕일전자공업고등학교 
 데레사여자고등학교 
 도개고등학교 
 동광고등학교 
 동구마케팅고등학교 
 동국대학교사범대학부속고등학교 
 동국대학교사범대학부속금산고등학교 
 동국대학교사범대학부속여자고등학교 
 동국대학교사범대학부속영석고등학교 
 동남고등학교 
 동덕여자고등학교 
 동두천고등학교 
 동래여자고등학교 
 동명고등학교 
 동명여자고등학교 
 동명여자정보산업고등학교 
 동방고등학교 
 동북고등학교 
 동산고등학교 
 동산정보산업고등학교 
 동성고등학교 
 동아고등학교 
 동아공업고등학교 
 동아마이스터고등학교 
 동아여자고등학교 
 동암고등학교 
 동양고등학교 
 동우여자고등학교 
 동원고등학교 
 동원고등학교 
 동의공업고등학교 
 동인고등학교 
 동일공업고등학교 
 동일미래과학고등학교 
 동일여자고등학교 
 동일여자상업고등학교 
 동주여자고등학교 
 동지고등학교 
 동지여자고등학교 
 동천고등학교 
 동해광희고등학교 
 동해삼육고등학교 
 동화고등학교 
 두레자연고등학교 
 두원공업고등학교 
 라온고등학교 
 리라아트고등학교 
 마사고등학교실습지 
 마산공업고등학교 
 마산무학여자고등학교 
 마산삼진고등학교 
 마산제일고등학교 
 마산제일여자고등학교 
 마산중앙고등학교 
 마포고등학교 
 만경고등학교 
 만경여자고등학교 
 매괴고등학교 
 매향여자정보고등학교 
 명덕고등학교 
 명덕고등학교 
 명덕여자고등학교 
 명덕외국어고등학교 
 명석고등학교 
 명신여자고등학교 
 명인정보고등학교 
 명지고등학교 
 명진고등학교 
 모계고등학교 
 목동고등학교 
 목포덕인고등학교 
 목포마리아회고등학교 
 목포성신고등학교 
 목포여자상업고등학교 
 목포정명여자고등학교 
 목포중앙고등학교 
 목포혜인여자고등학교 
 목포홍일고등학교 
 무산고등학교 
 문경여자고등학교 
 문명고등학교 
 문산수억고등학교 
 문성고등학교 
 문일고등학교 
 문일여자고등학교 
 문창고등학교 
 문태고등학교 
 문화고등학교 
 미래산업과학고등학교 
 미림여자고등학교 
 미림여자정보과학고등학교 
 민족사관고등학교 
 밀성고등학교 
 밀성제일고등학교 
 밀양동명고등학교 
 박문여자고등학교 
 배명고등학교 
 배문고등학교 
 배영고등학교 
 배재고등학교 
 배정고등학교 
 배화여자고등학교 
 백산고등학교 
 백송고등학교 
 백암고등학교 
 백영고등학교 
 백제고등학교 
 백화여자고등학교 
 벌교고등학교 
 벌교여자고등학교 
 보광고등학교 
 보문고등학교 
 보문고등학교 
 보성고등학교 
 보성여자고등학교 
 보은고등학교 
 보인고등학교 
 복자여자고등학교 
 부산경영고등학교 
 부산관광고등학교 
 부산국제외국어고등학교 
 부산대저고등학교 
 부산동고등학교 
 부산동성고등학교 
 부산디지털고등학교 
 부산마케팅고등학교 
 부산문화여자고등학교 
 부산보건고등학교 
 부산세무고등학교 
 부산여자상업고등학교 
 부산예술고등학교 
 부산외국어고등학교 
 부산정보고등학교 
 부산정보관광고등학교 
 부산진여자고등학교 
 부산컴퓨터과학고등학교 
 부산항만물류고등학교 
 부안여자고등학교 
 부원고등학교 
 부일외국어고등학교 
 부일전자디자인고등학교 
 북일고등학교 
 북일여자고등학교 
 분당대진고등학교 
 분당영덕여자고등학교 
 브니엘고등학교 
 브니엘여자고등학교 
 브니엘예술고등학교 
 비봉고등학교 
 사직여자고등학교 
 사천고등학교 
 사천여자고등학교 
 산마을고등학교 
 살레시오고등학교 
 살레시오여자고등학교 
 삼광고등학교 
 삼괴고등학교 
 삼랑진고등학교 
 삼량고등학교 
 삼성생활예술고등학교 
 삼성여자고등학교 
 삼성여자고등학교 
 삼일고등학교 
 삼일공업고등학교 
 삼일상업고등학교 
 삼일여자고등학교 
 삼정고등학교 
 삼천포고등학교 
 삼천포여자고등학교 
 삼현여자고등학교 
 삽교고등학교 
 상명고등학교 
 상명대학교사범대학부속여자고등학교 
 상문고등학교 
 상산고등학교 
 상서고등학교 
 상우고등학교 
 상일미디어고등학교 
 상일여자고등학교 
 상주고등학교 
 상주공업고등학교 
 상지대관령고등학교 
 상지여자고등학교 
 상지여자고등학교 
 서강고등학교 
 서대전고등학교 
 서대전여자고등학교 
 서라벌고등학교 
 서령고등학교 
 서문여자고등학교 
 서서울생활과학고등학교 
 서야고등학교 
 서영여자고등학교 
 서울공연예술고등학교 
 서울관광고등학교 
 서울디자인고등학교 
 서울디지텍고등학교 
 서울문영여자고등학교 
 서울미술고등학교 
 서울삼육고등학교 
 서울세종고등학교 
 서울아이티고등학교 
 서울여자상업고등학교 
 서울영상고등학교 
 서울예술고등학교 
 서울외국어고등학교 
 서울컨벤션고등학교 
 서울항공비즈니스고등학교 
 서인천고등학교 
 서일고등학교 
 서일고등학교 
 서일국제경영고등학교 
 서일여자고등학교 
 서진여자고등학교 
 서천여자정보고등학교 
 서해삼육고등학교 
 석정여자고등학교 
 선덕고등학교 
 선덕여자고등학교 
 선명여자고등학교 
 선영여자고등학교 
 선일여자고등학교 
 선일이비즈니스고등학교 
 선정고등학교 
 선정관광고등학교 
 선화여자고등학교 
 선화예술고등학교 
 설월여자고등학교 
 성광고등학교 
 성광여자고등학교 
 성남고등학교 
 성남고등학교 
 성덕고등학교 
 성도고등학교 
 성모여자고등학교 
 성문고등학교 
 성보경영고등학교 
 성보고등학교 
 성수고등학교 
 성수여자고등학교 
 성신고등학교 
 성신여자고등학교 
 성심보건고등학교 
 성심여자고등학교 
 성암국제무역고등학교 
 성원고등학교 
 성의고등학교 
 성의여자고등학교 
 성일고등학교 
 성일고등학교 
 성일여자고등학교 
 성일정보고등학교 
 성주여자고등학교 
 성지고등학교 
 성지여자고등학교 
 성창여자고등학교 
 성화여자고등학교 
 성희여자고등학교 
 세경고등학교 
 세광고등학교 
 세그루패션디자인고등학교 
 세명고등학교 
 세명고등학교 
 세명컴퓨터고등학교 
 세원고등학교 
 세인고등학교 
 세인고등학교 
 세일고등학교 
 세정상업고등학교 
 세종고등학교 
 세화고등학교 
 세화고등학교 
 세화여자고등학교 
 소명여자고등학교 
 송곡고등학교 
 송곡관광고등학교 
 송곡여자고등학교 
 송도고등학교 
 송림고등학교 
 송산고등학교 
 송악고등학교 
 송원고등학교 
 송원여자고등학교 
 송원여자상업고등학교 
 송현여자고등학교 
 수도전기공업고등학교 
 수원고등학교 
 수원공업고등학교 
 수원전산여자고등학교 
 숙명여자고등학교 
 순심고등학교 
 순심여자고등학교 
 순창고등학교 
 순천강남여자고등학교 
 순천금당고등학교 
 순천매산고등학교 
 순천매산여자고등학교 
 순천청암고등학교 
 순천효산고등학교 
 순천효천고등학교 
 숭덕고등학교 
 숭덕여자고등학교 
 숭문고등학교 
 숭신여자고등학교 
 숭실고등학교 
 숭의고등학교 
 숭의여자고등학교 
 시온고등학교 
 신갈고등학교 
 신광여자고등학교 
 신라고등학교 
 신라공업고등학교 
 신명고등학교 
 신명여자고등학교 
 신성고등학교 
 신성여자고등학교 
 신일고등학교 
 신정여자상업고등학교 
 신진과학기술고등학교 
 신태인고등학교 
 신평고등학교 
 신한고등학교 
 신흥고등학교 
 심석고등학교 
 심인고등학교 
 쌘뽈여자고등학교 
 아산고등학교 
 안강여자고등학교 
 안동중앙고등학교 
 안법고등학교 
 안산강서고등학교 
 안산고등학교 
 안산공업고등학교 
 안산국제비즈니스고등학교 
 안산동산고등학교 
 안산디자인문화고등학교 
 안양여자고등학교 
 안양여자상업고등학교 
 안양예술고등학교 
 안양외국어고등학교 
 안중고등학교 
 야탑고등학교 
 양곡고등학교 
 양동고등학교 
 양명고등학교 
 양명여자고등학교 
 양산여자고등학교 
 양산제일고등학교 
 양서고등학교 
 양업고등학교 
 양일고등학교 
 양정고등학교 
 양정고등학교 
 양천고등학교 
 여강고등학교 
 여수공업고등학교 
 여수정보과학고등학교 
 여수중앙여자고등학교 
 여양고등학교 
 여주고등학교 
 여주제일고등학교 
 연무고등학교 
 염광고등학교 
 염광여자메디텍고등학교 
 영광고등학교 
 영광여자고등학교 
 영남고등학교 
 영남공업고등학교 
 영남삼육고등학교 
 영덕여자고등학교 
 영동고등학교 
 영동고등학교 
 영동인터넷고등학교 
 영동일고등학교 
 영등포공업고등학교 
 영락고등학교 
 영락유헬스고등학교 
 영문고등학교 
 영복여자고등학교 
 영산고등학교 
 영산성지고등학교 
 영생고등학교 
 영선고등학교 
 영송여자고등학교 
 영신간호비즈니스고등학교 
 영신고등학교 
 영신여자고등학교 
 영신여자고등학교 
 영양여자고등학교 
 영일고등학교 
 영일고등학교 
 영주고등학교 
 영주고등학교 
 영주동산고등학교 
 영진고등학교 
 영천성남여자고등학교 
 영천전자고등학교 
 영파여자고등학교 
 영화관광경영고등학교 
 영훈고등학교 
 영흥고등학교 
 예당고등학교 
 예림디자인고등학교 
 예문여자고등학교 
 예산고등학교 
 예산예화여자고등학교 
 예일디자인고등학교 
 예일여자고등학교 
 오류고등학교 
 오산고등학교 
 오산고등학교 
 오상고등학교 
 오성고등학교 
 오천고등학교 
 오현고등학교 
 옥과고등학교 
 온양한올고등학교 
 완산고등학교 
 완산여자고등학교 
 완주고등학교 
 왕신여자고등학교 
 용남고등학교 
 용문고등학교 
 용문고등학교 
 용운고등학교 
 용인고등학교 
 용인정보고등학교 
 용인한국외국어대학교부설고등학교 
 용화여자고등학교 
 우석고등학교 
 우석여자고등학교 
 우성고등학교 
 우송고등학교 
 우신고등학교 
 우신고등학교 
 운호고등학교 
 울산경의고등학교 
 울산고등학교 
 울산기술공업고등학교 
 울산예술고등학교 
 울산제일고등학교 
 원경고등학교 
 원광고등학교 
 원광여자고등학교 
 원광정보예술고등학교 
 원주삼육고등학교 
 원화여자고등학교 
 유봉여자고등학교 
 유성여자고등학교 
 유성여자고등학교 
 유신고등학교 
 유일여자고등학교 
 유한공업고등학교 
 육민관고등학교 
 율곡고등학교 
 은광여자고등학교 
 은평메디텍고등학교 
 은혜고등학교 
 의령여자고등학교 
 의성고등학교 
 의정부광동고등학교 
 이리남성여자고등학교 
 이사벨고등학교 
 이서고등학교 
 이우고등학교 
 이일여자고등학교 
 이천양정여자고등학교 
 이화여자고등학교 
 이화여자대학교병설미디어고등학교 
 이화여자대학교사범대학부속이화금란고등학교 
 이화여자외국어고등학교 
 익산고등학교 
 인덕공업고등학교 
 인명여자고등학교 
 인상고등학교 
 인성여자고등학교 
 인제고등학교 
 인창고등학교 
 인천금융고등학교 
 인천대건고등학교 
 인천보건고등학교 
 인천세무고등학교 
 인천외국어고등학교 
 인천중앙여자상업고등학교 
 인천포스코고등학교 
 인천하늘고등학교 
 인평자동차고등학교 
 인하대학교사범대학부속고등학교 
 인항고등학교 
 일산대진고등학교 
 일신여자고등학교 
 일신여자상업고등학교 
 잠실여자고등학교 
 장성고등학교 
 장안제일고등학교 
 장충고등학교 
 장항고등학교 
 장훈고등학교 
 재능고등학교 
 재현고등학교 
 전남여자상업고등학교 
 전남예술고등학교 
 전북여자고등학교 
 전북제일고등학교 
 전인고등학교 
 전일고등학교 
 전주근영여자고등학교 
 전주기전여자고등학교 
 전주대학교사범대학부설고등학교 
 전주성심여자고등학교 
 전주신흥고등학교 
 전주영생고등학교 
 전주예술고등학교 
 전주중앙여자고등학교 
 전주한일고등학교 
 전주해성고등학교 
 정광고등학교 
 정동고등학교 
 정명고등학교 
 정명정보고등학교 
 정석항공과학고등학교 
 정신여자고등학교 
 정의여자고등학교 
 정주고등학교 
 정화여자고등학교 
 정화여자상업고등학교 
 제일고등학교 
 제주여자고등학교 
 제주중앙고등학교 
 조선대학교부속고등학교 
 조선대학교여자고등학교 
 조일고등학교 
 중동고등학교 
 중산고등학교 
 중앙고등학교 
 중앙대학교사범대학부속고등학교 
 중앙여자고등학교 
 중일고등학교 
 지구촌고등학교 
 지리산고등학교 
 지산고등학교 
 지평선고등학교 
 진경여자고등학교 
 진광고등학교 
 진도고등학교 
 진량고등학교 
 진명여자고등학교 
 진북고등공민학교 
 진선여자고등학교 
 진성고등학교 
 진성여자고등학교 
 진위고등학교 
 진주동명고등학교 
 진주외국어고등학교 
 진주제일여자고등학교 
 진해세화여자고등학교 
 진해중앙고등학교 
 창녕고등학교 
 창녕공업고등학교 
 창녕대성고등학교 
 창녕여자고등학교 
 창녕옥야고등학교 
 창문여자고등학교 
 창선고등학교 
 창신고등학교 
 창원경일고등학교 
 창원경일여자고등학교 
 창원고등학교 
 창원공업고등학교 
 창원남고등학교 
 창원대산고등학교 
 창원문성고등학교 
 창원성민여자고등학교 
 창평고등학교 
 창현고등학교 
 천안고등학교 
 천안상업고등학교 
 천안여자상업고등학교 
 철성고등학교 
 청구고등학교 
 청담고등학교 
 청도고등학교 
 청란여자고등학교 
 청석고등학교 
 청송여자고등학교 
